external_id,name,phone,email,created_at
cust_ext_286,Клиент 286,+79990000286,user_286@example.com,2026-01-23 23:03:12.295715+00:00
cust_ext_287,Клиент 287,+79990000287,user_287@example.com,2026-02-04 02:21:15.645326+00:00
cust_ext_288,Клиент 288,+79990000288,user_288@example.com,2026-02-13 16:28:27.670871+00:00
cust_ext_289,Клиент 289,+79990000289,user_289@example.com,2026-02-12 23:55:31.873186+00:00
cust_ext_290,Клиент 290,+79990000290,user_290@example.com,2026-01-22 18:39:35.558205+00:00
cust_ext_291,Клиент 291,+79990000291,user_291@example.com,2026-02-07 06:33:18.564430+00:00
cust_ext_292,Клиент 292,+79990000292,user_292@example.com,2026-01-13 09:32:36.778123+00:00
cust_ext_293,Клиент 293,+79990000293,user_293@example.com,2026-01-08 17:39:47.530346+00:00
cust_ext_294,Клиент 294,+79990000294,user_294@example.com,2026-01-02 00:50:00.757119+00:00
cust_ext_295,Клиент 295,+79990000295,user_295@example.com,2026-01-11 22:48:16.721372+00:00
cust_ext_296,Клиент 296,+79990000296,user_296@example.com,2026-01-18 15:12:55.883372+00:00
cust_ext_297,Клиент 297,+79990000297,user_297@example.com,2026-01-07 10:29:37.684828+00:00
cust_ext_298,Клиент 298,+79990000298,user_298@example.com,2026-01-10 22:19:42.180365+00:00
cust_ext_299,Клиент 299,+79990000299,user_299@example.com,2026-01-21 16:12:45.016021+00:00
cust_ext_300,Клиент 300,+79990000300,user_300@example.com,2026-01-02 03:57:43.747886+00:00
cust_ext_301,Клиент 301,+79990000301,user_301@example.com,2026-01-12 07:55:15.379776+00:00
cust_ext_302,Клиент 302,+79990000302,user_302@example.com,2026-01-13 16:22:02.172205+00:00
cust_ext_303,Клиент 303,+79990000303,user_303@example.com,2026-01-12 08:23:01.775187+00:00
cust_ext_304,Клиент 304,+79990000304,user_304@example.com,2026-02-08 02:58:11.144542+00:00
cust_ext_305,Клиент 305,+79990000305,user_305@example.com,2026-01-25 22:18:52.049929+00:00
cust_ext_306,Клиент 306,+79990000306,user_306@example.com,2026-02-02 22:16:59.923744+00:00
cust_ext_307,Клиент 307,+79990000307,user_307@example.com,2026-01-11 19:22:28.081839+00:00
cust_ext_308,Клиент 308,+79990000308,user_308@example.com,2026-01-12 10:49:47.682342+00:00
cust_ext_309,Клиент 309,+79990000309,user_309@example.com,2026-02-08 16:57:05.877576+00:00
cust_ext_310,Клиент 310,+79990000310,user_310@example.com,2026-01-06 16:23:23.712592+00:00
cust_ext_311,Клиент 311,+79990000311,user_311@example.com,2026-01-12 10:25:51.219994+00:00
cust_ext_312,Клиент 312,+79990000312,user_312@example.com,2026-01-03 07:35:26.766677+00:00
cust_ext_313,Клиент 313,+79990000313,user_313@example.com,2026-01-23 17:29:44.639943+00:00
cust_ext_314,Клиент 314,+79990000314,user_314@example.com,2026-01-28 13:07:59.572094+00:00
cust_ext_315,Клиент 315,+79990000315,user_315@example.com,2026-02-01 18:04:37.441040+00:00
cust_ext_316,Клиент 316,+79990000316,user_316@example.com,2026-01-22 03:29:29.410826+00:00
cust_ext_317,Клиент 317,+79990000317,user_317@example.com,2026-01-28 06:34:06.635006+00:00
cust_ext_318,Клиент 318,+79990000318,user_318@example.com,2026-01-16 05:53:22.065005+00:00
cust_ext_319,Клиент 319,+79990000319,user_319@example.com,2026-02-10 11:24:02.681804+00:00
cust_ext_320,Клиент 320,+79990000320,user_320@example.com,2026-02-13 09:08:31.518606+00:00
cust_ext_321,Клиент 321,+79990000321,user_321@example.com,2026-02-04 11:20:59.036385+00:00
cust_ext_322,Клиент 322,+79990000322,user_322@example.com,2026-01-10 08:32:50.632128+00:00
cust_ext_323,Клиент 323,+79990000323,user_323@example.com,2026-01-01 15:33:27.503592+00:00
cust_ext_324,Клиент 324,+79990000324,user_324@example.com,2026-02-03 01:48:00.722715+00:00
cust_ext_325,Клиент 325,+79990000325,user_325@example.com,2026-02-09 21:35:41.378111+00:00
cust_ext_326,Клиент 326,+79990000326,user_326@example.com,2026-01-03 12:23:19.314553+00:00
cust_ext_327,Клиент 327,+79990000327,user_327@example.com,2026-02-13 03:44:45.013925+00:00
cust_ext_328,Клиент 328,+79990000328,user_328@example.com,2026-01-31 23:08:21.317641+00:00
cust_ext_329,Клиент 329,+79990000329,user_329@example.com,2026-01-24 20:43:39.466953+00:00
cust_ext_330,Клиент 330,+79990000330,user_330@example.com,2026-01-05 20:49:46.788080+00:00
cust_ext_331,Клиент 331,+79990000331,user_331@example.com,2026-02-10 12:52:54.067522+00:00
cust_ext_332,Клиент 332,+79990000332,user_332@example.com,2026-02-04 10:16:36.292627+00:00
cust_ext_333,Клиент 333,+79990000333,user_333@example.com,2026-01-15 05:52:17.367594+00:00
cust_ext_334,Клиент 334,+79990000334,user_334@example.com,2026-01-24 17:16:59.183898+00:00
cust_ext_335,Клиент 335,+79990000335,user_335@example.com,2026-02-08 11:25:51.048977+00:00
cust_ext_336,Клиент 336,+79990000336,user_336@example.com,2026-02-12 22:46:52.993720+00:00
cust_ext_337,Клиент 337,+79990000337,user_337@example.com,2026-01-09 14:08:21.158282+00:00
cust_ext_338,Клиент 338,+79990000338,user_338@example.com,2026-01-08 17:52:25.693982+00:00
cust_ext_339,Клиент 339,+79990000339,user_339@example.com,2026-01-17 13:23:34.571649+00:00
cust_ext_340,Клиент 340,+79990000340,user_340@example.com,2026-01-09 15:47:28.457479+00:00
cust_ext_341,Клиент 341,+79990000341,user_341@example.com,2026-02-12 23:41:34.216763+00:00
cust_ext_342,Клиент 342,+79990000342,user_342@example.com,2026-02-02 11:30:15.582911+00:00
cust_ext_343,Клиент 343,+79990000343,user_343@example.com,2026-01-19 15:37:02.708609+00:00
cust_ext_344,Клиент 344,+79990000344,user_344@example.com,2026-01-11 22:48:38.560562+00:00
cust_ext_345,Клиент 345,+79990000345,user_345@example.com,2026-02-13 02:21:11.132692+00:00
cust_ext_346,Клиент 346,+79990000346,user_346@example.com,2026-02-06 14:31:33.148042+00:00
cust_ext_347,Клиент 347,+79990000347,user_347@example.com,2026-01-06 06:22:03.047416+00:00
cust_ext_348,Клиент 348,+79990000348,user_348@example.com,2026-01-23 16:42:48.043174+00:00
cust_ext_349,Клиент 349,+79990000349,user_349@example.com,2026-02-01 14:08:29.159568+00:00
cust_ext_350,Клиент 350,+79990000350,user_350@example.com,2026-01-06 14:48:12.059357+00:00
cust_ext_351,Клиент 351,+79990000351,user_351@example.com,2026-01-08 19:54:18.517414+00:00
cust_ext_352,Клиент 352,+79990000352,user_352@example.com,2026-01-29 11:41:32.081087+00:00
cust_ext_353,Клиент 353,+79990000353,user_353@example.com,2026-01-03 06:26:19.089484+00:00
cust_ext_354,Клиент 354,+79990000354,user_354@example.com,2026-02-07 23:00:57.929475+00:00
cust_ext_355,Клиент 355,+79990000355,user_355@example.com,2026-02-03 01:29:11.615031+00:00
cust_ext_356,Клиент 356,+79990000356,user_356@example.com,2026-01-02 00:10:27.830750+00:00
cust_ext_357,Клиент 357,+79990000357,user_357@example.com,2026-01-19 04:59:35.458243+00:00
cust_ext_358,Клиент 358,+79990000358,user_358@example.com,2026-01-30 04:50:13.072004+00:00
cust_ext_359,Клиент 359,+79990000359,user_359@example.com,2026-01-10 04:07:30.370957+00:00
cust_ext_360,Клиент 360,+79990000360,user_360@example.com,2026-01-17 07:33:46.795528+00:00
cust_ext_361,Клиент 361,+79990000361,user_361@example.com,2026-02-05 19:19:54.458193+00:00
cust_ext_362,Клиент 362,+79990000362,user_362@example.com,2026-01-28 05:00:44.376965+00:00
cust_ext_363,Клиент 363,+79990000363,user_363@example.com,2026-01-10 21:47:50.262328+00:00
cust_ext_364,Клиент 364,+79990000364,user_364@example.com,2026-02-11 09:01:12.641618+00:00
cust_ext_365,Клиент 365,+79990000365,user_365@example.com,2026-01-24 16:57:47.071122+00:00
cust_ext_366,Клиент 366,+79990000366,user_366@example.com,2026-01-30 22:21:07.751246+00:00
cust_ext_367,Клиент 367,+79990000367,user_367@example.com,2026-02-02 21:39:07.653175+00:00
cust_ext_368,Клиент 368,+79990000368,user_368@example.com,2026-02-11 03:18:28.091463+00:00
cust_ext_369,Клиент 369,+79990000369,user_369@example.com,2026-02-03 14:29:25.006838+00:00
cust_ext_370,Клиент 370,+79990000370,user_370@example.com,2026-02-08 19:43:06.459181+00:00
cust_ext_371,Клиент 371,+79990000371,user_371@example.com,2026-01-14 09:30:01.551398+00:00
cust_ext_372,Клиент 372,+79990000372,user_372@example.com,2026-01-19 12:59:23.532540+00:00
cust_ext_373,Клиент 373,+79990000373,user_373@example.com,2026-02-02 21:10:04.119960+00:00
cust_ext_374,Клиент 374,+79990000374,user_374@example.com,2026-01-30 00:53:06.288865+00:00
cust_ext_375,Клиент 375,+79990000375,user_375@example.com,2026-01-11 05:36:38.974820+00:00
cust_ext_376,Клиент 376,+79990000376,user_376@example.com,2026-02-08 11:15:38.594034+00:00
cust_ext_377,Клиент 377,+79990000377,user_377@example.com,2026-02-04 17:40:27.681822+00:00
cust_ext_378,Клиент 378,+79990000378,user_378@example.com,2026-02-05 01:16:08.693833+00:00
cust_ext_379,Клиент 379,+79990000379,user_379@example.com,2026-01-21 18:25:59.246359+00:00
cust_ext_380,Клиент 380,+79990000380,user_380@example.com,2026-02-08 07:58:55.143962+00:00
cust_ext_381,Клиент 381,+79990000381,user_381@example.com,2026-02-11 13:07:11.045911+00:00
cust_ext_382,Клиент 382,+79990000382,user_382@example.com,2026-01-27 23:27:33.787342+00:00
cust_ext_383,Клиент 383,+79990000383,user_383@example.com,2026-02-01 01:37:32.503190+00:00
cust_ext_384,Клиент 384,+79990000384,user_384@example.com,2026-01-11 16:24:37.380026+00:00
cust_ext_385,Клиент 385,+79990000385,user_385@example.com,2026-01-05 12:02:38.370829+00:00
cust_ext_386,Клиент 386,+79990000386,user_386@example.com,2026-02-03 20:19:21.194542+00:00
cust_ext_387,Клиент 387,+79990000387,user_387@example.com,2026-01-31 04:05:37.533213+00:00
cust_ext_388,Клиент 388,+79990000388,user_388@example.com,2026-01-08 11:47:56.424888+00:00
cust_ext_389,Клиент 389,+79990000389,user_389@example.com,2026-01-31 12:14:26.048103+00:00
cust_ext_390,Клиент 390,+79990000390,user_390@example.com,2026-01-06 01:02:08.385563+00:00
cust_ext_391,Клиент 391,+79990000391,user_391@example.com,2026-01-25 17:03:10.561547+00:00
cust_ext_392,Клиент 392,+79990000392,user_392@example.com,2026-02-03 12:06:37.507837+00:00
cust_ext_393,Клиент 393,+79990000393,user_393@example.com,2026-01-15 05:05:52.717613+00:00
cust_ext_394,Клиент 394,+79990000394,user_394@example.com,2026-01-20 23:29:49.266112+00:00
cust_ext_395,Клиент 395,+79990000395,user_395@example.com,2026-02-09 13:34:16.794400+00:00
cust_ext_396,Клиент 396,+79990000396,user_396@example.com,2026-02-13 11:19:26.871361+00:00
cust_ext_397,Клиент 397,+79990000397,user_397@example.com,2026-02-04 01:12:27.629396+00:00
cust_ext_398,Клиент 398,+79990000398,user_398@example.com,2026-02-07 06:48:41.951343+00:00
cust_ext_399,Клиент 399,+79990000399,user_399@example.com,2026-01-24 09:53:47.530296+00:00
cust_ext_400,Клиент 400,+79990000400,user_400@example.com,2026-01-08 17:22:35.986999+00:00
cust_ext_401,Клиент 401,+79990000401,user_401@example.com,2026-01-03 09:59:26.398207+00:00
cust_ext_402,Клиент 402,+79990000402,user_402@example.com,2026-01-26 07:32:14.575602+00:00
cust_ext_403,Клиент 403,+79990000403,user_403@example.com,2026-01-03 03:12:24.880185+00:00
cust_ext_404,Клиент 404,+79990000404,user_404@example.com,2026-01-11 09:16:30.636393+00:00
cust_ext_405,Клиент 405,+79990000405,user_405@example.com,2026-01-01 07:56:46.530265+00:00
cust_ext_406,Клиент 406,+79990000406,user_406@example.com,2026-01-03 08:26:22.885074+00:00
cust_ext_407,Клиент 407,+79990000407,user_407@example.com,2026-02-01 13:12:47.699689+00:00
cust_ext_408,Клиент 408,+79990000408,user_408@example.com,2026-01-11 17:45:25.356396+00:00
cust_ext_409,Клиент 409,+79990000409,user_409@example.com,2026-01-18 17:37:36.948831+00:00
cust_ext_410,Клиент 410,+79990000410,user_410@example.com,2026-02-11 05:48:13.077652+00:00
cust_ext_411,Клиент 411,+79990000411,user_411@example.com,2026-01-15 11:31:07.865275+00:00
cust_ext_412,Клиент 412,+79990000412,user_412@example.com,2026-01-11 15:29:22.914896+00:00
cust_ext_413,Клиент 413,+79990000413,user_413@example.com,2026-02-01 00:28:57.381893+00:00
cust_ext_414,Клиент 414,+79990000414,user_414@example.com,2026-01-31 14:25:40.037232+00:00
cust_ext_415,Клиент 415,+79990000415,user_415@example.com,2026-02-02 20:53:59.599108+00:00
cust_ext_416,Клиент 416,+79990000416,user_416@example.com,2026-01-21 15:37:58.046935+00:00
cust_ext_417,Клиент 417,+79990000417,user_417@example.com,2026-01-23 17:33:04.284259+00:00
cust_ext_418,Клиент 418,+79990000418,user_418@example.com,2026-02-10 11:53:44.613877+00:00
cust_ext_419,Клиент 419,+79990000419,user_419@example.com,2026-02-09 16:46:41.872708+00:00
cust_ext_420,Клиент 420,+79990000420,user_420@example.com,2026-02-09 19:00:11.153778+00:00
cust_ext_421,Клиент 421,+79990000421,user_421@example.com,2026-01-30 03:52:32.822495+00:00
cust_ext_422,Клиент 422,+79990000422,user_422@example.com,2026-01-05 18:16:59.801597+00:00
cust_ext_423,Клиент 423,+79990000423,user_423@example.com,2026-01-18 17:21:35.579473+00:00
cust_ext_424,Клиент 424,+79990000424,user_424@example.com,2026-01-11 17:13:48.659325+00:00
cust_ext_425,Клиент 425,+79990000425,user_425@example.com,2026-01-27 17:27:26.527388+00:00
cust_ext_426,Клиент 426,+79990000426,user_426@example.com,2026-02-06 01:41:08.757655+00:00
cust_ext_427,Клиент 427,+79990000427,user_427@example.com,2026-01-10 07:06:08.668120+00:00
cust_ext_428,Клиент 428,+79990000428,user_428@example.com,2026-01-11 01:17:27.751225+00:00
cust_ext_429,Клиент 429,+79990000429,user_429@example.com,2026-02-09 16:40:38.471325+00:00
cust_ext_430,Клиент 430,+79990000430,user_430@example.com,2026-01-06 08:22:05.818709+00:00
cust_ext_431,Клиент 431,+79990000431,user_431@example.com,2026-02-01 05:03:29.099313+00:00
cust_ext_432,Клиент 432,+79990000432,user_432@example.com,2026-02-11 00:39:24.862779+00:00
cust_ext_433,Клиент 433,+79990000433,user_433@example.com,2026-02-05 19:46:01.596929+00:00
cust_ext_434,Клиент 434,+79990000434,user_434@example.com,2026-01-04 20:45:37.243349+00:00
cust_ext_435,Клиент 435,+79990000435,user_435@example.com,2026-01-24 12:14:39.269290+00:00
cust_ext_436,Клиент 436,+79990000436,user_436@example.com,2026-01-10 07:58:38.733568+00:00
cust_ext_437,Клиент 437,+79990000437,user_437@example.com,2026-01-06 03:59:13.013748+00:00
cust_ext_438,Клиент 438,+79990000438,user_438@example.com,2026-02-01 14:37:42.736971+00:00
cust_ext_439,Клиент 439,+79990000439,user_439@example.com,2026-01-31 08:41:23.102347+00:00
cust_ext_440,Клиент 440,+79990000440,user_440@example.com,2026-01-30 19:00:16.539986+00:00
cust_ext_441,Клиент 441,+79990000441,user_441@example.com,2026-02-13 00:48:07.910645+00:00
cust_ext_442,Клиент 442,+79990000442,user_442@example.com,2026-02-13 17:45:14.106306+00:00
cust_ext_443,Клиент 443,+79990000443,user_443@example.com,2026-01-13 17:23:21.129218+00:00
cust_ext_444,Клиент 444,+79990000444,user_444@example.com,2026-01-16 06:30:18.716314+00:00
cust_ext_445,Клиент 445,+79990000445,user_445@example.com,2026-01-26 04:01:13.376163+00:00
cust_ext_446,Клиент 446,+79990000446,user_446@example.com,2026-02-06 07:18:18.729281+00:00
cust_ext_447,Клиент 447,+79990000447,user_447@example.com,2026-02-13 02:31:35.529391+00:00
cust_ext_448,Клиент 448,+79990000448,user_448@example.com,2026-01-21 11:10:16.400536+00:00
cust_ext_449,Клиент 449,+79990000449,user_449@example.com,2026-02-12 06:02:00.613237+00:00
cust_ext_450,Клиент 450,+79990000450,user_450@example.com,2026-01-10 20:20:40.851942+00:00
cust_ext_451,Клиент 451,+79990000451,user_451@example.com,2026-01-16 05:54:11.702497+00:00
cust_ext_452,Клиент 452,+79990000452,user_452@example.com,2026-02-11 09:06:06.739953+00:00
cust_ext_453,Клиент 453,+79990000453,user_453@example.com,2026-01-27 20:17:44.679590+00:00
cust_ext_454,Клиент 454,+79990000454,user_454@example.com,2026-02-01 12:39:49.245649+00:00
cust_ext_455,Клиент 455,+79990000455,user_455@example.com,2026-02-05 12:47:14.525500+00:00
cust_ext_456,Клиент 456,+79990000456,user_456@example.com,2026-02-08 22:03:21.444902+00:00
cust_ext_457,Клиент 457,+79990000457,user_457@example.com,2026-02-13 01:26:27.946711+00:00
cust_ext_458,Клиент 458,+79990000458,user_458@example.com,2026-01-03 09:13:12.368909+00:00
cust_ext_459,Клиент 459,+79990000459,user_459@example.com,2026-02-14 17:34:43.388376+00:00
cust_ext_460,Клиент 460,+79990000460,user_460@example.com,2026-01-09 01:51:19.117963+00:00
cust_ext_461,Клиент 461,+79990000461,user_461@example.com,2026-01-26 05:15:30.324315+00:00
cust_ext_462,Клиент 462,+79990000462,user_462@example.com,2026-01-04 21:18:36.626356+00:00
cust_ext_463,Клиент 463,+79990000463,user_463@example.com,2026-01-01 10:23:48.545682+00:00
cust_ext_464,Клиент 464,+79990000464,user_464@example.com,2026-01-01 08:53:15.149036+00:00
cust_ext_465,Клиент 465,+79990000465,user_465@example.com,2026-01-07 21:13:09.938929+00:00
cust_ext_466,Клиент 466,+79990000466,user_466@example.com,2026-01-20 17:58:30.169678+00:00
cust_ext_467,Клиент 467,+79990000467,user_467@example.com,2026-02-10 04:56:39.813961+00:00
